0.5643910977744436 2257
Index,Python,TestBench
1341,01111111,01111011

1342,01111111,01111011

1343,01111011,01111111

1344,10001101,10011011

1345,10011011,10001101

1346,01111111,10000001

1347,01001011,10111101

1348,10111101,01001011

1349,01010111,01010011

1350,01010011,01010111

1351,10000001,01111111

1352,11001001,01100101

1353,01100101,11001001

1354,01111111,10000001

1355,01100101,11001001

1356,11001001,01100101

1357,01010011,01010111

1358,01010111,01010011

1359,10000001,01111111

1360,10111011,01000101

1361,01000101,10111011

1362,10101001,10101101

1363,10101101,10101001

1364,01111111,10000001

1365,00110101,10010101

1366,10010101,00110101

1367,10000001,01111111

1368,10101011,01011101

1369,01011101,10101011

1370,01111111,10000001

1371,01011011,10100101

1372,10100101,01011011

1373,10000001,01111111

1374,10100011,01010101

1375,01010101,10100011

1376,01111111,10000001

1377,01101011,11001011

1378,11001011,01101011

1379,01010011,01010111

1380,01010111,01010011

1381,10000001,01111111

1382,10111011,01000101

1383,01000101,10111011

1384,01111111,10000001

1385,01000101,10111011

1386,10111011,01000101

1387,10000001,01111111

1388,10111011,01000101

1389,01000101,10111011

1390,01111111,10000001

1391,01000011,10110101

1392,10110101,01000011

1393,01100101,01110011

1394,01110011,01100101

1395,10000101,10000001

1396,10000001,10000101

1397,10000001,10000101

1398,10000101,10000001

1399,01110011,01100101

1400,01100101,01110011

1401,10000001,01111111

1402,10110101,01000011

1403,01000011,10110101

1404,01111111,10000001

1405,01000011,10110101

1406,10110101,01000011

1407,01100111,01111001

1408,01111001,01100111

1409,01111001,01100111

1410,01100111,01111001

1411,10000001,01111111

1412,10110101,01000011

1413,01000011,10110101

1414,01111111,10000001

1415,01000101,10111011

1416,10111011,01000101

1417,01010111,01010011

1418,01010011,01010111

1419,10000001,01111111

1420,11001011,01101011

1421,01101011,11001011

1422,01111111,10000001

1423,01010101,10100011

1424,10100011,01010101

1425,10000001,01111111

1426,10100011,01010101

1427,01010101,10100011

1428,01111111,10000001

1429,01101001,11000101

1430,11000101,01101001

1431,01100001,01110111

1432,01110111,01100001

1433,01111001,01100111

1434,01100111,01111001

1435,10000001,01111111

1436,10110101,01000011

1437,01000011,10110101

1438,10101001,10101101

1439,10101101,10101001

1440,01111111,10000001

1441,00110101,10010101

1442,10010101,00110101

1443,10000001,01111111

1444,10101001,01010111

1445,01010111,10101001

1446,01111111,10000001

1447,01101011,11001011

1448,11001011,01101011

1449,10000001,01111111

1450,11001011,01101011

1451,01101011,11001011

1452,01111111,10000001

1453,01010111,10101001

1454,10101001,01010111

1455,10000001,01111111

1456,10010111,00111011

1457,00111011,10010111

1458,10100001,10001111

1459,10001111,10100001

1460,01111011,01111111

1461,01111111,01111011

1462,01111111,01111011

1463,01111011,01111111

1464,10001111,10100001

1465,10100001,10001111

1466,01111111,10000001

1467,00111011,10010111

1468,10010111,00111011

1469,10000001,01111111

1470,10101001,01010111

1471,01010111,10101001

1472,01111111,10000001

1473,01101001,11000101

1474,11000101,01101001

1475,01100001,01110111

1476,01110111,01100001

1477,01110111,01100001

1478,01100001,01110111

1479,10000001,01111111

1480,11000101,01101001

1481,01101001,11000101

1482,01111111,10000001

1483,01010111,10101001

1484,10101001,01010111

1485,10000001,01111111

1486,10010101,00110101

1487,00110101,10010101

1488,10101101,10101001

1489,10101001,10101101

1490,01111111,10000001

1491,01000011,10110101

1492,10110101,01000011

1493,01100111,01111001

1494,01111001,01100111

1495,01111001,01100111

1496,01100111,01111001

1497,10000001,01111111

1498,10110111,01001001

1499,01001001,10110111

1500,10011001,10000111

1501,10000111,10011001

1502,10001001,10011111

1503,10011111,10001001

1504,01111111,10000001

1505,00111011,10010111

1506,10010111,00111011

1507,10000001,01111111

1508,10101011,01011101

1509,01011101,10101011

1510,01111111,10000001

1511,01011101,10101011

1512,10101011,01011101

1513,10000001,01111111

1514,10010101,00110101

1515,00110101,10010101

1516,10101101,10101001

1517,10101001,10101101

1518,01111111,10000001

1519,01000101,10111011

1520,10111011,01000101

1521,01010111,01010011

1522,01010011,01010111

1523,10000001,01111111

1524,11001011,01101011

1525,01101011,11001011

1526,01111111,10000001

1527,01010111,10101001

1528,10101001,01010111

1529,10000001,01111111

1530,10010101,00110101

1531,00110101,10010101

1532,10101101,10101001

1533,10101001,10101101

1534,01111111,10000001

1535,01000101,10111011

1536,10111011,01000101

1537,10000001,01111111

1538,10111101,01001011

1539,01001011,10111101

1540,10011011,10001101

1541,10001101,10011011

1542,10001101,10011011

1543,10011011,10001101

1544,01111111,10000001

1545,01001001,10110111

1546,10110111,01001001

1547,01100111,01111001

1548,01111001,01100111

1549,01111001,01100111

1550,01100111,01111001

1551,10000001,01111111

1552,10110111,01001001

1553,01001001,10110111

1554,10011011,10001101

1555,10001101,10011011

1556,01111011,01111111

1557,01111111,01111011

1558,01111111,01111011

1559,01111011,01111111

1560,10001111,10100001

1561,10100001,10001111

1562,01111111,10000001

1563,00111101,10011101

1564,10011101,00111101

1565,10000001,01111111

1566,10011101,00111101

1567,00111101,10011101

1568,10011111,10001001

1569,10001001,10011111

1570,10001001,10011111

1571,10011111,10001001

1572,01111111,10000001

1573,00111011,10010111

1574,10010111,00111011

1575,10000001,01111111

1576,10101001,01010111

1577,01010111,10101001

1578,01111111,10000001

1579,01101001,11000101

1580,11000101,01101001

1581,01011111,01110001

1582,01110001,01011111

1583,10000101,10000001

1584,10000001,10000101

1585,10000001,10000101

1586,10000101,10000001

1587,01110011,01100101

1588,01100101,01110011

1589,10000001,01111111

1590,10110101,01000011

1591,01000011,10110101

1592,10101001,10101101

1593,10101101,10101001

1594,01111111,10000001

1595,00110101,10010101

1596,10010101,00110101

1597,10000001,01111111

1598,10101011,01011101

1599,01011101,10101011

1600,01111111,10000001

1601,01011101,10101011

1602,10101011,01011101

1603,10000001,01111111

1604,10010101,00110101

1605,00110101,10010101

1606,01111111,10000001

1607,00110111,10011011

1608,10011011,00110111

1609,10000001,01111111

1610,10011011,00110111

1611,00110111,10011011

1612,01111111,10000001

1613,00110111,10011011

1614,10011011,00110111

1615,10000001,01111111

1616,10011101,00111101

1617,00111101,10011101

1618,10011111,10001001

1619,10001001,10011111

1620,10001001,10011111

1621,10011111,10001001

1622,01111111,10000001

1623,00111101,10011101

1624,10011101,00111101

1625,10000001,01111111

1626,10011011,00110111

1627,00110111,10011011

1628,10101101,10101001

1629,10101001,10101101

1630,01111111,10000001

1631,01000011,10110101

1632,10110101,01000011

1633,01100101,01110011

1634,01110011,01100101

1635,10000101,10000001

1636,10000001,10000101

1637,10000001,10000101

1638,10000101,10000001

1639,01110001,01011111

1640,01011111,01110001

1641,10000001,01111111

1642,11000101,01101001

1643,01101001,11000101

1644,01111111,10000001

1645,01010111,10101001

1646,10101001,01010111

1647,10000001,01111111

1648,10010101,00110101

1649,00110101,10010101

1650,01111111,10000001

1651,00110101,10010101

1652,10010101,00110101

1653,10000001,01111111

1654,10101011,01011101

1655,01011101,10101011

1656,01111111,10000001

1657,01011101,10101011

1658,10101011,01011101

1659,10000001,01111111

1660,10010111,00111011

1661,00111011,10010111

1662,10100001,10001111

1663,10001111,10100001

1664,01111011,01111111

1665,01111111,01111011

1666,01111111,01111011

1667,01111011,01111111

1668,10001111,10100001

1669,10100001,10001111

1670,01111111,10000001

1671,00111011,10010111

1672,10010111,00111011

1673,10000001,01111111

1674,10101011,01011101

1675,01011101,10101011

1676,01111111,10000001

1677,01011011,10100101

1678,10100101,01011011

1679,10000001,01111111

1680,10100101,01011011

1681,01011011,10100101

1682,01111111,10000001

1683,01011011,10100101

1684,10100101,01011011

1685,10000001,01111111

1686,10100101,01011011

1687,01011011,10100101

1688,01111111,10000001

1689,01011011,10100101

1690,10100101,01011011

1691,10000001,01111111

1692,10100011,01010101

1693,01010101,10100011

1694,01111111,10000001

1695,01101001,11000101

1696,11000101,01101001

1697,01011111,01110001

1698,01110001,01011111

1699,10000101,10000001

1700,10000001,10000101

1701,10000001,10000101

1702,10000101,10000001

1703,01110001,01011111

1704,01011111,01110001

1705,10000001,01111111

1706,11000101,01101001

1707,01101001,11000101

1708,01111111,10000001

1709,01010101,10100011

1710,10100011,01010101

1711,10000001,01111111

1712,10100011,01010101

1713,01010101,10100011

1714,01111111,10000001

1715,01101011,11001011

1716,11001011,01101011

1717,10000001,01111111

1718,11001011,01101011

1719,01101011,11001011

1720,01111111,10000001

1721,01010101,10100011

1722,10100011,01010101

1723,10000001,01111111

1724,10100101,01011011

1725,01011011,10100101

1726,01111111,10000001

1727,01011101,10101011

1728,10101011,01011101

1729,10000001,01111111

1730,10010111,00111011

1731,00111011,10010111

1732,10100001,10001111

1733,10001111,10100001

1734,10001101,10011011

1735,10011011,10001101

1736,01111111,10000001

1737,01001011,10111101

1738,10111101,01001011

1739,01010111,01010011

1740,01010011,01010111

1741,10000001,01111111

1742,11001011,01101011

1743,01101011,11001011

1744,01111111,10000001

1745,01010111,10101001

1746,10101001,01010111

1747,10000001,01111111

1748,10010111,00111011

1749,00111011,10010111

1750,10011111,10001001

1751,10001001,10011111

1752,10001001,10011111

1753,10011111,10001001

1754,01111111,10000001

1755,00111101,10011101

1756,10011101,00111101

1757,10000001,01111111

1758,10011101,00111101

1759,00111101,10011101

1760,10011111,10001001

1761,10001001,10011111

1762,10000111,10011001

1763,10011001,10000111

1764,01111111,10000001

1765,01001001,10110111

1766,10110111,01001001

1767,01100101,01110011

1768,01110011,01100101

1769,10000101,10000001

1770,10000001,10000101

1771,10000001,10000101

1772,10000101,10000001

1773,01110011,01100101

1774,01100101,01110011

1775,10000001,01111111

1776,10110111,01001001

1777,01001001,10110111

1778,10011001,10000111

1779,10000111,10011001

1780,10000111,10011001

1781,10011001,10000111

1782,01111111,10000001

1783,01001011,10111101

1784,10111101,01001011

1785,10000001,01111111

1786,10111101,01001011

1787,01001011,10111101

1788,10011001,10000111

1789,10000111,10011001

1790,10001001,10011111

1791,10011111,10001001

1792,01111111,10000001

1793,00111011,10010111

1794,10010111,00111011

1795,10000001,01111111

1796,10101001,01010111

1797,01010111,10101001

1798,01111111,10000001

1799,01101011,11001011

1800,11001011,01101011

1801,10000001,01111111

1802,11001001,01100101

1803,01100101,11001001

1804,01111111,10000001

1805,01100101,11001001

1806,11001001,01100101

1807,01010011,01010111

1808,01010111,01010011

1809,10000001,01111111

1810,10111101,01001011

1811,01001011,10111101

1812,10011011,10001101

1813,10001101,10011011

1814,10001111,10100001

1815,10100001,10001111

1816,01111111,10000001

1817,00111011,10010111

1818,10010111,00111011

1819,10000001,01111111

1820,10101011,01011101

1821,01011101,10101011

1822,01111111,10000001

1823,01011101,10101011

1824,10101011,01011101

1825,10000001,01111111

1826,10010111,00111011

1827,00111011,10010111

1828,10011111,10001001

1829,10001001,10011111

1830,10001001,10011111

1831,10011111,10001001

1832,01111111,10000001

1833,00111011,10010111

1834,10010111,00111011

1835,10000001,01111111

1836,10101011,01011101

1837,01011101,10101011

1838,01111111,10000001

1839,01011011,10100101

1840,10100101,01011011

1841,10000001,01111111

1842,10100011,01010101

1843,01010101,10100011

1844,01111111,10000001

1845,01101001,11000101

1846,11000101,01101001

1847,01100001,01110111

1848,01110111,01100001

1849,01110111,01100001

1850,01100001,01110111

1851,10000001,01111111

1852,11000011,01100011

1853,01100011,11000011

1854,01111111,10000001

1855,01100101,11001001

1856,11001001,01100101

1857,10000001,01111111

1858,11001001,01100101

1859,01100101,11001001

1860,01111111,10000001

1861,01100011,11000011

1862,11000011,01100011

1863,01011111,01110001

1864,01110001,01011111

1865,01110011,01100101

1866,01100101,01110011

1867,10000001,01111111

1868,10110101,01000011

1869,01000011,10110101

1870,01111111,10000001

1871,01000101,10111011

1872,10111011,01000101

1873,10000001,01111111

1874,10111101,01001011

1875,01001011,10111101

1876,10011001,10000111

1877,10000111,10011001

1878,10000111,10011001

1879,10011001,10000111

1880,01111111,10000001

1881,01001001,10110111

1882,10110111,01001001

1883,01100101,01110011

1884,01110011,01100101

1885,01110001,01011111

1886,01011111,01110001

1887,10000001,01111111

1888,11000101,01101001

1889,01101001,11000101

1890,01111111,10000001

1891,01010111,10101001

1892,10101001,01010111

1893,10000001,01111111

1894,10010111,00111011

1895,00111011,10010111

1896,10100001,10001111

1897,10001111,10100001

1898,10001111,10100001

1899,10100001,10001111

1900,01111111,10000001

1901,00111101,10011101

1902,10011101,00111101

1903,10000001,01111111

1904,10011011,00110111

1905,00110111,10011011

1906,01111111,10000001

1907,00110111,10011011

1908,10011011,00110111

1909,10000001,01111111

1910,10011011,00110111

1911,00110111,10011011

1912,10101101,10101001

1913,10101001,10101101

1914,01111111,10000001

1915,01000101,10111011

1916,10111011,01000101

1917,10000001,01111111

1918,10111011,01000101

1919,01000101,10111011

1920,10101001,10101101

1921,10101101,10101001

1922,01111111,10000001

1923,00110101,10010101

1924,10010101,00110101

1925,10000001,01111111

1926,10101001,01010111

1927,01010111,10101001

1928,01111111,10000001

1929,01101001,11000101

1930,11000101,01101001

1931,01011111,01110001

1932,01110001,01011111

1933,01110011,01100101

1934,01100101,01110011

1935,10000001,01111111

1936,10110111,01001001

1937,01001001,10110111

1938,10011001,10000111

1939,10000111,10011001

1940,10001001,10011111

1941,10011111,10001001

1942,01111111,10000001

1943,00111101,10011101

1944,10011101,00111101

1945,10000001,01111111

1946,10011101,00111101

1947,00111101,10011101

1948,10100001,10001111

1949,10001111,10100001

1950,10001101,10011011

1951,10011011,10001101

1952,01111111,10000001

1953,01001001,10110111

1954,10110111,01001001

1955,01100101,01110011

1956,01110011,01100101

1957,01110011,01100101

1958,01100101,01110011

1959,10000001,01111111

1960,10110111,01001001

1961,01001001,10110111

1962,10011011,10001101

1963,10001101,10011011

1964,01111011,01111111

1965,01111111,01111011

1966,01111111,01111011

1967,01111011,01111111

1968,10001101,10011011

1969,10011011,10001101

1970,01111111,10000001

1971,01001001,10110111

1972,10110111,01001001

1973,01100101,01110011

1974,01110011,01100101

1975,10000101,10000001

1976,10000001,10000101

1977,10000001,10000101

1978,10000101,10000001

1979,01110011,01100101

1980,01100101,01110011

1981,10000001,01111111

1982,10110111,01001001

1983,01001001,10110111

1984,10011011,10001101

1985,10001101,10011011

1986,10001111,10100001

1987,10100001,10001111

1988,01111111,10000001

1989,00111101,10011101

1990,10011101,00111101

1991,10000001,01111111

1992,10011101,00111101

1993,00111101,10011101

1994,10100001,10001111

1995,10001111,10100001

1996,01111011,01111111

1997,01111111,01111011

1998,01111111,01111011

1999,01111011,01111111

2000,10001101,10011011

2001,10011011,10001101

2002,01111111,10000001

2003,01001001,10110111

2004,10110111,01001001

2005,01100111,01111001

2006,01111001,01100111

2007,01110111,01100001

2008,01100001,01110111

2009,10000001,01111111

2010,11000101,01101001

2011,01101001,11000101

2012,01111111,10000001

2013,01010111,10101001

2014,10101001,01010111

2015,10000001,01111111

2016,10010111,00111011

2017,00111011,10010111

2018,10011111,10001001

2019,10001001,10011111

2020,10000111,10011001

2021,10011001,10000111

2022,01111111,10000001

2023,01001011,10111101

2024,10111101,01001011

2025,10000001,01111111

2026,10111011,01000101

2027,01000101,10111011

2028,01111111,10000001

2029,01000101,10111011

2030,10111011,01000101

2031,01010111,01010011

2032,01010011,01010111

2033,10000001,01111111

2034,11001001,01100101

2035,01100101,11001001

2036,01111111,10000001

2037,01100011,11000011

2038,11000011,01100011

2039,01011111,01110001

2040,01110001,01011111

2041,10000101,10000001

2042,10000001,10000101

2043,10000001,10000101

2044,10000101,10000001

2045,01110001,01011111

2046,01011111,01110001

2047,10000001,01111111

2048,11000011,01100011

2049,01100011,11000011

2050,01111111,10000001

2051,01100101,11001001

2052,11001001,01100101

2053,10000001,01111111

2054,11001011,01101011

2055,01101011,11001011

2056,01111111,10000001

2057,01010101,10100011

2058,10100011,01010101

2059,10000001,01111111

2060,10100011,01010101

2061,01010101,10100011

2062,01111111,10000001

2063,01101011,11001011

2064,11001011,01101011

2065,01010011,01010111

2066,01010111,01010011

2067,10000001,01111111

2068,10111101,01001011

2069,01001011,10111101

2070,10011001,10000111

2071,10000111,10011001

2072,10001001,10011111

2073,10011111,10001001

2074,01111111,10000001

2075,00111101,10011101

2076,10011101,00111101

2077,10000001,01111111

2078,10011011,00110111

2079,00110111,10011011

2080,01111111,10000001

2081,00110101,10010101

2082,10010101,00110101

2083,10000001,01111111

2084,10101001,01010111

2085,01010111,10101001

2086,01111111,10000001

2087,01101001,11000101

2088,11000101,01101001

2089,01100001,01110111

2090,01110111,01100001

2091,01111001,01100111

2092,01100111,01111001

2093,10000001,01111111

2094,10110111,01001001

2095,01001001,10110111

2096,10011011,10001101

2097,10001101,10011011

2098,10001101,10011011

2099,10011011,10001101

2100,01111111,10000001

2101,01001011,10111101

2102,10111101,01001011

2103,10000001,01111111

2104,10111101,01001011

2105,01001011,10111101

2106,10011011,10001101

2107,10001101,10011011

2108,01111011,01111111

2109,01111111,01111011

2110,01111111,01111011

2111,01111011,01111111

2112,10001101,10011011

2113,10011011,10001101

2114,01111111,10000001

2115,01001011,10111101

2116,10111101,01001011

2117,10000001,01111111

2118,10111011,01000101

2119,01000101,10111011

2120,10101001,10101101

2121,10101101,10101001

2122,01111111,10000001

2123,00110111,10011011

2124,10011011,00110111

2125,10000001,01111111

2126,10011011,00110111

2127,00110111,10011011

2128,10101101,10101001

2129,10101001,10101101

2130,01111111,10000001

2131,01000011,10110101

2132,10110101,01000011

2133,01100111,01111001

2134,01111001,01100111

2135,01110111,01100001

2136,01100001,01110111

2137,10000001,01111111

2138,11000101,01101001

2139,01101001,11000101

2140,01111111,10000001

2141,01010101,10100011

2142,10100011,01010101

2143,10000001,01111111

2144,10100101,01011011

2145,01011011,10100101

2146,01111111,10000001

2147,01011011,10100101

2148,10100101,01011011

2149,10000001,01111111

2150,10100011,01010101

2151,01010101,10100011

2152,01111111,10000001

2153,01101011,11001011

2154,11001011,01101011

2155,10000001,01111111

2156,11001001,01100101

2157,01100101,11001001

2158,01111111,10000001

2159,01100011,11000011

2160,11000011,01100011

2161,01100001,01110111

2162,01110111,01100001

2163,01111001,01100111

2164,01100111,01111001

2165,10000001,01111111

2166,10110111,01001001

2167,01001001,10110111

2168,10011001,10000111

2169,10000111,10011001

2170,10000111,10011001

2171,10011001,10000111

2172,01111111,10000001

2173,01001001,10110111

2174,10110111,01001001

2175,01100111,01111001

2176,01111001,01100111

2177,01111001,01100111

2178,01100111,01111001

2179,10000001,01111111

2180,10110101,01000011

2181,01000011,10110101

2182,10101001,10101101

2183,10101101,10101001

2184,01111111,10000001

2185,00110111,10011011

2186,10011011,00110111

2187,10000001,01111111

2188,10011011,00110111

2189,00110111,10011011

2190,01111111,10000001

2191,00110101,10010101

2192,10010101,00110101

2193,10000001,01111111

2194,10101011,01011101

2195,01011101,10101011

2196,01111111,10000001

2197,01011011,10100101

2198,10100101,01011011

2199,10000001,01111111

2200,10100101,01011011

2201,01011011,10100101

2202,01111111,10000001

2203,01011101,10101011

2204,10101011,01011101

2205,10000001,01111111

2206,10010111,00111011

2207,00111011,10010111

2208,10011111,10001001

2209,10001001,10011111

2210,10000111,10011001

2211,10011001,10000111

2212,01111111,10000001

2213,01001001,10110111

2214,10110111,01001001

2215,01100111,01111001

2216,01111001,01100111

2217,01110111,01100001

2218,01100001,01110111

2219,10000001,01111111

2220,11000011,01100011

2221,01100011,11000011

2222,01111111,10000001

2223,01100101,11001001

2224,11001001,01100101

2225,01010011,01010111

2226,01010111,01010011

2227,10000001,01111111

2228,10111011,01000101

2229,01000101,10111011

2230,01111111,10000001

2231,01000011,10110101

2232,10110101,01000011

2233,01100111,01111001

2234,01111001,01100111

2235,01110111,01100001

2236,01100001,01110111

2237,10000001,01111111

2238,11000011,01100011

2239,01100011,11000011

2240,01111111,10000001

2241,01100011,11000011

2242,11000011,01100011

2243,01100001,01110111

2244,01110111,01100001

2245,01110111,01100001

2246,01100001,01110111

2247,10000001,01111111

2248,11000011,01100011

2249,01100011,11000011

2250,01111111,10000001

2251,01100011,11000011

2252,11000011,01100011

2253,01011111,01110001

2254,01110001,01011111

2255,10000101,10000001

2256,10000001,10000101

